id,age,gender,study_hours,attendance,internet_access,sleep_hours,Score,course_1,course_2,course_3,course_4,course_5,course_6,sleep_quality_1,sleep_quality_2,study_method_1,study_method_2,study_method_3,study_method_4,facility_rating_1,facility_rating_2,exam_difficulty_1,exam_difficulty_2
19193,18,1,3.65,90.6,1,7.6,64.7,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
19194,18,0,5.61,59.8,1,6.2,49.6,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False
19195,23,0,3.6,72.6,1,9.4,76.0,False,False,False,False,False,True,False,True,True,False,False,False,False,True,False,False
19196,19,1,2.98,77.8,1,7.5,78.1,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False
19197,22,2,1.98,80.1,1,9.7,79.0,False,False,False,False,False,True,True,False,False,False,False,True,False,True,False,True
19198,22,0,6.15,76.2,0,7.1,84.7,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
19199,21,1,6.3,93.8,1,5.7,86.6,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True
19200,21,0,2.91,51.0,1,4.4,45.4,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True
19201,18,2,1.74,84.5,1,4.9,40.5,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,True
19202,21,0,1.76,96.8,0,6.0,56.0,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True
19203,23,2,5.3,61.0,1,8.6,68.3,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
19204,18,2,6.18,86.7,1,6.6,100.0,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False
19205,18,0,6.28,76.8,1,8.1,79.4,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False
19206,22,2,6.97,56.6,1,8.3,89.6,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
19207,24,0,6.04,64.3,1,4.2,70.7,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True
19208,20,0,3.89,92.6,1,4.2,56.3,False,False,False,True,False,False,False,True,False,False,False,True,True,False,True,False
19209,23,2,2.14,68.9,0,8.8,40.1,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,True
19210,18,1,2.99,57.6,1,8.5,62.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
19211,21,2,2.27,99.4,1,8.0,83.0,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True
19212,24,0,0.8,58.1,1,5.5,36.5,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
19213,20,0,1.15,42.5,1,5.4,25.3,False,True,False,False,False,False,False,True,False,False,False,False,False,True,True,False
19214,21,2,0.1,52.0,1,4.1,45.9,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False
19215,18,0,1.57,98.0,1,5.6,56.4,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
19216,21,2,6.68,58.7,1,9.9,97.3,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True
19217,21,0,4.3,91.7,1,6.7,94.0,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True
19218,24,1,3.12,92.3,0,4.7,81.6,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False
19219,18,0,1.9,41.3,0,7.3,42.3,False,False,False,False,False,True,True,False,False,False,False,True,True,False,True,False
19220,19,1,4.72,84.1,1,7.7,69.6,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
19221,22,2,7.79,72.6,1,5.8,85.9,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
19222,24,1,2.78,77.5,1,4.8,64.5,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True
19223,18,0,6.78,66.2,0,7.0,63.4,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False
19224,22,2,7.51,47.5,0,8.9,70.9,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True
19225,24,1,6.3,48.3,1,6.7,52.9,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False
19226,22,0,4.73,41.6,1,7.9,57.7,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True
19227,20,0,2.42,55.7,1,5.0,39.8,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,True
19228,18,0,0.27,79.3,1,5.2,52.5,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False
19229,19,2,5.89,56.9,1,4.4,75.6,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False
19230,17,1,7.65,62.8,1,8.6,84.1,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True,False
19231,18,0,5.51,75.3,1,6.7,75.6,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False
19232,20,1,0.29,78.1,1,8.4,51.6,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
19233,18,0,1.12,91.6,1,9.5,51.4,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True
19234,17,2,3.14,61.6,0,4.3,46.9,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True
19235,22,1,7.91,83.7,1,6.8,94.0,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True
19236,17,0,0.68,60.7,1,5.9,33.7,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True
19237,18,1,2.54,82.6,1,5.8,65.1,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
19238,21,1,4.42,95.9,1,5.8,61.3,False,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False
19239,24,2,0.9,60.2,1,7.5,44.5,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
19240,22,2,0.94,69.7,0,8.4,36.5,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
19241,17,2,0.55,54.9,1,9.3,55.4,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True
19242,18,0,4.02,71.4,1,5.4,76.4,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
19243,22,0,2.29,71.1,0,9.2,19.599,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,True
19244,22,2,0.32,88.7,1,7.4,59.6,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False
19245,20,0,4.01,86.9,1,4.8,57.5,False,False,False,False,False,True,True,False,False,True,False,False,True,False,True,False
19246,24,2,5.84,64.9,1,5.2,71.8,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,True
19247,24,1,5.35,50.3,1,9.6,87.5,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True
19248,22,1,5.47,55.2,0,7.4,58.6,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False
19249,22,0,4.41,70.1,1,6.3,75.3,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False
19250,23,1,6.25,98.2,0,6.2,79.7,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
19251,18,1,0.5,80.7,1,8.9,47.9,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
19252,22,1,1.53,56.1,1,8.7,38.9,False,True,False,False,False,False,True,False,False,True,False,False,False,True,True,False
19253,24,1,5.63,99.4,1,4.2,67.6,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True
19254,18,2,2.69,90.1,0,8.6,74.7,False,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False
19255,17,0,1.91,66.6,1,5.8,59.0,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False
19256,19,2,0.22,81.0,1,4.5,36.2,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True
19257,19,1,6.95,46.9,1,8.0,74.9,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
19258,24,1,6.7,99.0,1,8.7,73.7,False,False,True,False,False,False,False,True,True,False,False,False,False,True,True,False
19259,20,0,0.48,49.7,1,9.5,55.6,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False
19260,22,2,2.44,91.2,1,9.0,58.5,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False
19261,24,2,1.72,68.6,1,5.3,44.2,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
19262,23,2,1.65,84.9,1,6.0,51.7,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
19263,22,0,2.06,59.8,0,9.0,49.4,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True
19264,24,2,2.38,70.5,1,7.1,62.9,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True
19265,22,1,5.65,75.8,1,6.4,84.7,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True
19266,18,0,7.76,64.8,1,5.0,89.8,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False
19267,22,1,0.36,67.9,1,4.5,46.8,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
19268,19,1,2.58,98.5,1,8.7,75.3,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True
19269,19,0,5.34,67.2,1,5.5,67.9,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False
19270,22,2,2.45,49.6,1,8.2,55.9,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False
19271,19,1,1.53,69.2,1,6.9,22.4,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,True
19272,17,2,1.34,94.3,1,5.1,54.2,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False
19273,24,0,4.78,55.2,1,4.9,51.2,False,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False
19274,21,2,1.21,58.3,1,5.7,42.3,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True
19275,22,1,0.77,56.2,1,4.1,26.7,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,True
19276,23,2,6.0,62.3,0,9.0,76.5,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True
19277,22,1,2.75,68.3,1,5.4,41.8,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
19278,21,0,7.16,60.1,1,9.4,86.9,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False
19279,23,2,3.97,51.2,1,6.4,56.8,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False
19280,19,2,1.05,60.4,1,7.3,48.1,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
19281,23,1,1.54,64.9,1,6.3,28.9,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True
19282,22,1,7.05,69.4,1,5.1,73.6,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True
19283,18,0,1.0,79.3,1,5.6,49.7,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True
19284,18,0,2.52,84.3,1,8.0,70.4,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True
19285,24,1,2.43,89.6,1,7.9,64.4,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True
19286,24,1,7.9,55.1,0,7.3,86.5,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False
19287,24,1,7.8,76.9,1,5.2,82.5,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
19288,17,1,5.54,51.0,1,5.3,87.4,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False
19289,24,0,1.88,77.2,1,4.1,36.6,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True
19290,23,1,1.43,95.1,1,9.7,61.9,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False
19291,23,2,0.48,92.3,0,7.0,30.9,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False
19292,20,2,0.49,76.5,1,6.5,48.0,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,True
19293,21,1,7.53,56.6,1,5.2,66.7,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False
19294,20,2,4.83,48.3,1,8.2,69.9,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True
19295,17,0,1.59,66.8,1,4.5,24.7,False,False,True,False,False,False,False,True,False,True,False,False,True,False,True,False
19296,21,1,6.25,63.9,1,5.7,80.0,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
19297,18,1,0.61,80.5,1,5.6,44.1,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False
19298,18,0,4.18,46.4,0,9.9,58.1,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
19299,17,2,1.57,42.8,1,7.5,19.599,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,True
19300,20,1,3.59,83.5,0,8.2,52.8,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False
19301,17,1,1.83,76.1,1,8.7,41.5,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False
19302,23,0,1.09,61.2,1,7.8,51.0,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False
19303,24,2,7.41,84.7,1,5.7,81.3,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True
19304,23,1,7.36,66.6,1,7.5,93.6,False,False,False,False,False,True,True,False,True,False,False,False,False,True,True,False
19305,19,2,3.95,87.5,1,4.1,76.4,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True
19306,18,0,6.29,90.3,1,6.4,77.5,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True
19307,21,1,1.61,84.8,1,4.7,54.4,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,True
19308,22,2,3.18,96.0,1,4.2,59.9,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True
19309,17,1,1.8,44.3,1,7.7,37.0,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,True
19310,23,0,0.67,47.6,1,8.1,29.8,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False
19311,20,0,3.39,87.5,1,8.3,67.1,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False
19312,23,2,5.96,83.7,1,5.9,53.4,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False
19313,17,2,5.96,65.6,1,5.3,57.6,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True
19314,20,2,3.55,72.0,1,9.3,64.6,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False
19315,20,0,3.57,52.2,0,9.9,30.5,False,False,False,True,False,False,False,True,False,False,False,True,True,False,True,False
19316,17,1,4.82,60.4,1,9.0,55.0,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False
19317,22,1,7.46,44.7,0,9.8,72.8,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True
19318,24,0,1.2,42.1,1,5.1,49.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
19319,21,0,3.24,79.5,1,8.8,59.2,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False
19320,20,1,7.25,75.6,1,4.8,88.8,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
19321,22,1,4.39,82.0,1,5.4,60.2,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False
19322,19,0,6.34,63.1,1,4.5,74.3,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False
19323,19,2,3.7,88.3,1,9.2,54.3,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True
19324,23,2,7.37,62.6,1,4.2,59.1,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,True
19325,21,2,7.12,58.5,0,4.6,92.9,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
19326,19,0,3.57,75.9,1,6.1,59.6,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False,True
19327,20,2,0.08,72.7,0,9.7,33.0,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
19328,23,0,4.53,83.3,1,8.3,67.6,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
19329,21,0,1.63,67.5,1,5.4,60.4,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True
19330,17,1,1.92,96.9,1,5.9,69.4,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True
19331,23,0,3.44,69.4,1,5.6,67.2,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True
19332,22,1,3.6,41.0,1,8.1,41.5,False,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False
19333,19,0,6.89,74.7,1,9.8,99.0,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
19334,24,2,0.25,85.7,1,5.9,30.5,False,False,False,False,False,True,False,True,True,False,False,False,False,True,False,True
19335,24,0,2.36,70.0,0,4.8,48.8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
19336,24,1,5.06,58.4,1,8.2,79.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
19337,20,2,4.98,73.0,1,6.9,55.4,False,False,True,False,False,False,True,False,False,False,False,True,True,False,True,False
19338,24,2,2.54,80.5,1,8.2,56.5,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True
19339,23,0,1.42,77.6,1,9.1,43.9,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False
19340,23,1,2.22,64.4,1,8.5,21.2,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False
19341,21,1,7.14,62.9,1,7.2,71.7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
19342,19,1,2.1,88.6,1,9.5,64.5,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False
19343,18,2,3.93,55.7,1,5.6,39.7,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True
19344,24,1,7.54,63.1,1,8.1,91.9,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False
19345,21,0,0.95,79.7,1,6.6,55.1,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True
19346,24,2,6.97,64.9,1,6.5,68.8,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False
19347,21,2,5.95,63.8,1,7.6,91.4,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
19348,21,1,3.88,47.5,1,4.9,71.1,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True
19349,17,2,7.59,70.8,1,4.6,85.9,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True
19350,20,2,0.6,99.3,1,6.1,64.3,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False
19351,21,0,6.84,91.4,1,8.9,95.2,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
19352,17,1,1.58,87.0,0,7.4,50.0,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True
19353,18,2,2.83,69.1,1,9.5,66.6,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False
19354,21,0,0.98,89.4,1,6.3,41.5,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False
19355,18,0,3.96,94.8,1,6.1,65.5,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,True
19356,22,0,1.35,53.1,1,8.0,41.5,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True
19357,20,1,2.04,69.8,1,8.8,56.1,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False
19358,20,0,0.48,91.4,1,5.2,44.1,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
19359,17,1,2.44,89.3,1,5.6,43.5,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False
19360,20,1,1.31,93.0,1,5.2,61.3,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
19361,21,0,5.48,97.5,1,5.8,93.6,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False
19362,21,1,5.11,57.2,0,4.8,58.9,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
19363,19,2,5.32,75.1,0,9.7,77.1,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False
19364,17,2,5.41,49.6,1,9.8,76.0,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
19365,24,0,0.83,71.5,1,8.5,56.4,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False
19366,24,0,1.71,44.4,1,8.1,47.2,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,True
19367,24,1,5.9,65.2,1,5.2,58.7,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False
19368,19,1,3.86,71.2,0,4.9,58.5,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
19369,21,2,5.04,81.8,1,4.5,74.3,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
19370,18,0,0.45,52.9,1,4.6,32.5,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
19371,24,2,3.09,92.7,1,7.6,85.4,False,False,False,False,False,True,True,False,False,False,False,False,False,True,True,False
19372,17,1,3.5,41.7,1,4.8,46.0,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
19373,20,1,5.54,76.9,1,9.5,84.7,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False
19374,23,0,7.3,94.8,1,6.3,94.7,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
19375,22,2,4.6,91.9,1,4.2,87.9,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False
19376,23,0,6.09,71.5,0,9.4,88.8,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False
19377,20,2,5.15,48.6,1,9.3,70.3,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True
19378,17,1,7.28,45.9,1,4.9,69.5,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False
19379,17,2,6.49,82.7,1,8.8,69.8,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False
19380,18,0,1.98,47.5,1,5.2,50.3,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True
19381,17,1,1.78,43.6,1,5.5,32.8,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False
19382,20,0,7.3,66.9,1,5.8,72.1,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True
19383,17,2,4.78,51.1,0,8.1,49.0,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,True
19384,18,2,3.6,88.4,1,5.8,87.0,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False
19385,20,1,5.6,72.5,1,4.8,74.6,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False
19386,22,2,2.25,91.3,1,5.4,65.5,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True
19387,22,1,6.47,63.4,1,4.1,68.6,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True
19388,17,0,4.22,95.3,1,4.3,85.4,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,True
19389,24,0,6.97,98.6,1,9.9,99.4,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False
19390,21,2,5.15,73.1,1,6.1,75.6,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True
19391,19,0,2.08,51.2,0,8.3,46.5,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True
19392,20,1,7.72,43.2,1,8.5,65.3,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False
19393,23,0,3.22,95.1,1,7.0,68.7,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True
19394,20,2,6.13,70.5,1,9.2,83.5,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True
19395,18,2,2.04,52.1,1,7.7,36.8,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False
19396,20,1,3.34,62.5,1,9.4,69.6,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False
19397,17,0,5.91,95.9,1,7.6,95.8,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True
19398,18,1,5.57,97.7,1,4.4,78.5,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,True
19399,19,0,7.51,52.4,1,5.1,78.7,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True
19400,18,0,6.38,70.3,1,6.3,93.5,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False
19401,19,2,2.59,88.4,0,9.4,52.2,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False
19402,17,1,6.91,83.3,1,9.4,80.4,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True
19403,21,2,7.37,79.3,1,6.4,89.8,False,False,False,False,False,True,True,False,False,False,False,True,False,True,False,True
19404,17,2,7.63,89.7,1,5.3,100.0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
19405,18,0,7.2,88.9,1,5.9,100.0,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
19406,24,0,5.56,76.3,1,7.1,72.2,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False
19407,17,0,6.37,69.5,1,5.9,55.7,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,False
19408,19,1,5.18,89.1,1,4.4,81.4,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True
19409,21,2,2.56,85.8,1,9.5,72.0,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
19410,19,0,6.53,51.8,1,8.0,62.3,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False
19411,19,1,1.82,70.3,1,9.0,52.3,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,True
19412,18,0,3.45,75.5,1,4.8,36.2,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False
19413,20,2,2.75,97.9,1,7.8,93.1,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False
19414,23,2,1.38,68.7,1,6.8,47.5,False,False,False,False,False,True,True,False,False,False,False,False,True,False,True,False
19415,21,1,6.39,56.4,1,8.6,46.3,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False,True
19416,24,2,3.78,51.5,1,9.2,52.9,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True
19417,22,2,4.22,95.9,1,4.7,82.2,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True
19418,23,1,4.02,73.0,1,7.8,65.0,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False
19419,20,0,5.51,55.1,1,6.8,82.9,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
19420,21,2,1.41,65.3,1,6.8,22.2,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False
19421,21,1,4.01,41.8,1,6.4,45.2,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False
19422,23,0,2.08,40.6,1,4.2,21.1,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False
19423,21,0,7.77,60.6,1,5.8,74.3,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True
19424,20,1,0.48,82.5,1,9.2,40.8,False,False,False,False,False,True,True,False,True,False,False,False,False,True,False,True
19425,17,1,7.43,84.0,1,8.0,99.0,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True
19426,23,0,0.48,40.6,1,8.9,54.0,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True
19427,20,1,0.87,81.0,1,6.5,57.8,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
19428,23,1,7.25,85.5,1,9.3,100.0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
19429,22,1,5.18,53.9,1,7.9,63.1,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True
19430,17,1,2.6,49.2,1,9.3,57.2,False,False,False,True,False,False,False,False,False,False,False,True,True,False,True,False
19431,22,0,4.71,82.4,1,6.8,89.4,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True
19432,20,1,1.33,74.1,0,8.1,49.8,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False
19433,18,0,0.52,63.8,1,5.1,33.5,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False
19434,19,2,0.39,74.7,1,6.2,60.3,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False
19435,22,0,2.16,88.6,1,4.9,64.4,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False
